tweet_id,user_name,date,content,language,reply_count,retweet_count,like_count,hashtags
806802526569758721,ShonaliNaik,2016-12-08T10:08:06+00:00,"When a drunkard is made an MP, he's bound to bring embarrassment to the House
@RitaG74 
#IndiaDefeatsBlackMoney
#wintersession https://t.co/JdY9HBZe9I",en,2,15,23,"['IndiaDefeatsBlackMoney', 'wintersession']"
806802459267985408,veeraa1410,2016-12-08T10:07:50+00:00,Beauty of Democracy Even small time politicians start questioning PM Opposition says there's Emergency in  country #IndiaDefeatsBlackMoney https://t.co/YhN8XBrUDi,en,0,0,1,['IndiaDefeatsBlackMoney']
806802350815838209,Ravi_Tweets_,2016-12-08T10:07:24+00:00,I am with PM Modi are you....?? #DeMonetisation #Modi #NarendraModi #SupportModi #ModiFightsCorruption #IAmWithModi #IndiaDefeatsBlackMoney,en,0,1,2,"['DeMonetisation', 'Modi', 'NarendraModi', 'SupportModi', 'ModiFightsCorruption', 'IAmWithModi', 'IndiaDefeatsBlackMoney']"
806802343870091265,andzalak,2016-12-08T10:07:23+00:00,Will the #opposition listen? Or have they moved past respecting our #president? #DeMonetisation #Opposition #IndiaDefeatsBlackMoney https://t.co/Ga9IyhsMNn,en,0,0,0,"['opposition', 'president', 'DeMonetisation', 'Opposition', 'IndiaDefeatsBlackMoney']"
806802306461143040,ModiBharosa,2016-12-08T10:07:14+00:00,#IndiaDefeatsBlackMoney India goes cashless https://t.co/7SwhdHMSAU,en,1,2,3,['IndiaDefeatsBlackMoney']
806802303755747333,krishvm,2016-12-08T10:07:13+00:00,@narendramodi we are with you sir in this mahayagna.  #IndiaDefeatsBlackMoney,en,0,0,0,['IndiaDefeatsBlackMoney']
806802277012934656,Vinay8484,2016-12-08T10:07:07+00:00,Thankyou @narendramodi ji. Small things matters a lot for ordinary citizens like me.Thanks for gifting Swach India .#IndiaDefeatsBlackMoney https://t.co/foywLfiAtt,en,0,0,5,['IndiaDefeatsBlackMoney']
806802201867796480,Pradeep_Mahaur,2016-12-08T10:06:49+00:00,Lower cost of loans will empower Industries and generate more employment #IndiaDefeatsBlackMoney,en,0,5,5,['IndiaDefeatsBlackMoney']
806802195739856899,ar_harshada_p,2016-12-08T10:06:47+00:00,"sumantghaisas: MumbaiBJP: RT narendramodi: Together, we must ensure #IndiaDefeatsBlackMoney. This will empower the poor, neo-middle class, …",en,0,0,1,['IndiaDefeatsBlackMoney']
806802187330297857,NitinShanbhag,2016-12-08T10:06:45+00:00,People who want to change the country join @narendramodi others either laugh at funeral or make fake ration cards #IndiaDefeatsBlackMoney,en,0,0,1,['IndiaDefeatsBlackMoney']
806802158293135360,sumantghaisas,2016-12-08T10:06:38+00:00,MumbaiBJP: RT PiyushGoyal: Demonetisation puts an end to fake currency circulation. #IndiaDefeatsBlackMoney https://t.co/qgU6omlJYT,en,0,0,1,['IndiaDefeatsBlackMoney']
806802155378085889,sumantghaisas,2016-12-08T10:06:38+00:00,MumbaiBJP: RT PiyushGoyal: Villages adapting the cashless culture after demonetisation. #IndiaDefeatsBlackMoney https://t.co/cACZxqYRL2,en,0,0,0,['IndiaDefeatsBlackMoney']
806802152261820416,sumantghaisas,2016-12-08T10:06:37+00:00,"MumbaiBJP: RT PiyushGoyal: Increase in digital banking, Nation accepts it whole-heartedly. #IndiaDefeatsBlackMoney https://t.co/4nghVW58MM",en,0,0,0,['IndiaDefeatsBlackMoney']
806802148617060352,Kalina_Assembly,2016-12-08T10:06:36+00:00,MumbaiBJP: RT PiyushGoyal: Demonetisation puts an end to fake currency circulation. #IndiaDefeatsBlackMoney https://t.co/5oDedVHOf2,en,0,0,0,['IndiaDefeatsBlackMoney']
